ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,date,click_anomaly,conversion_anomaly,audience_cluster_key,audience_cluster_label,audience_cluster_frequency,trend_keyword,ctr,conversion_rate,cpc,cpa,revenue,roas
737931,2017-08-20,2017-08-20,936,109698,30-34,F,20,26,24,3343,1,0.540000021,1,0,2017-08-20,False,False,20_26_24,cluster_267,3,,0.0002991325157044571,0.0,0.540000021,0.0,0.0,0.0
737961,2017-08-20,2017-08-20,936,109706,30-34,F,23,29,28,523,0,0.0,1,0,2017-08-20,False,False,23_29_28,cluster_341,1,,0.0,0.0,0.0,0.0,0.0,0.0
737995,2017-08-20,2017-08-20,936,109714,30-34,F,26,27,31,1873,0,0.0,1,0,2017-08-20,False,False,26_27_31,cluster_398,2,,0.0,0.0,0.0,0.0,0.0,0.0
738006,2017-08-20,2017-08-20,936,109717,30-34,F,27,29,32,34740,7,13.41000009,1,1,2017-08-20,False,False,27_29_32,cluster_433,3,,0.00020149683362118595,0.14285714285714285,1.9157142985714286,13.41000009,20.0,1.4914243002066974
738067,2017-08-20,2017-08-20,936,109731,30-34,F,32,37,36,658,0,0.0,1,0,2017-08-20,False,False,32_37_36,cluster_613,2,,0.0,0.0,0.0,0.0,0.0,0.0
738098,2017-08-20,2017-08-20,936,109738,30-34,F,64,70,68,1539,0,0.0,1,0,2017-08-20,False,False,64_70_68,cluster_717,2,,0.0,0.0,0.0,0.0,0.0,0.0
738307,2017-08-20,2017-08-20,936,109788,35-39,F,31,36,36,3010,1,0.860000014,1,1,2017-08-20,False,False,31_36_36,cluster_587,2,,0.0003322259136212625,1.0,0.860000014,0.860000014,20.0,23.25581357490536
738389,2017-08-19,2017-08-19,936,109808,40-44,F,10,16,12,27081,9,10.77000046,1,1,2017-08-19,False,False,10_16_12,cluster_064,3,,0.00033233632436025255,0.1111111111111111,1.1966667177777779,10.77000046,20.0,1.8570101342409784
738408,2017-08-19,2017-08-19,936,109813,40-44,F,16,22,22,20233,4,5.590000153,3,0,2017-08-19,False,False,16_22_22,cluster_193,5,,0.00019769683190826867,0.0,1.39750003825,0.0,0.0,0.0
738413,2017-08-19,2017-08-19,936,109813,40-44,F,16,17,19,147159,36,58.16000044,3,1,2017-08-19,False,False,16_17_19,cluster_162,6,,0.00024463335575805763,0.027777777777777776,1.6155555677777778,58.16000044,20.0,0.3438789520064178
738423,2017-08-19,2017-08-19,936,109816,40-44,F,18,20,24,21664,7,10.61999977,1,1,2017-08-19,False,False,18_20_24,cluster_207,2,,0.00032311669128508124,0.14285714285714285,1.5171428242857143,10.61999977,20.0,1.883239212160548
738436,2017-08-19,2017-08-19,936,109820,40-44,F,19,21,20,9112,4,5.460000038,1,1,2017-08-19,False,False,19_21_20,cluster_230,1,,0.0004389815627743635,0.25,1.3650000095,5.460000038,20.0,3.6630036375102306
738463,2017-08-20,2017-08-20,936,109826,40-44,F,21,23,24,542,0,0.0,1,0,2017-08-20,False,False,21_23_24,cluster_283,2,,0.0,0.0,0.0,0.0,0.0,0.0
738528,2017-08-19,2017-08-19,936,109839,40-44,F,30,34,33,402,0,0.0,1,1,2017-08-19,False,True,30_34_33,cluster_557,2,,0.0,0.0,0.0,0.0,20.0,0.0
738560,2017-08-19,2017-08-19,936,109844,40-44,F,64,70,66,1338,0,0.0,1,0,2017-08-19,False,False,64_70_66,cluster_715,2,,0.0,0.0,0.0,0.0,0.0,0.0
738582,2017-08-19,2017-08-19,936,109848,45-49,F,10,16,12,46150,15,20.17999983,1,1,2017-08-19,False,False,10_16_12,cluster_064,3,,0.0003250270855904659,0.06666666666666667,1.3453333219999999,20.17999983,20.0,0.9910802858515187
738592,2017-08-20,2017-08-20,936,109850,45-49,F,16,22,20,493821,116,176.3799977,4,1,2017-08-20,False,False,16_22_20,cluster_192,4,,0.0002349029304140569,0.008620689655172414,1.520517221551724,176.3799977,20.0,0.11339154246967087
738593,2017-08-20,2017-08-20,936,109850,45-49,F,16,17,21,92011,27,34.39000046,2,1,2017-08-20,False,False,16_17_21,cluster_164,5,,0.00029344317527252176,0.037037037037037035,1.273703720740741,34.39000046,20.0,0.58156440047922
738598,2017-08-21,2017-08-21,936,109851,45-49,F,18,23,24,12956,4,5.49000001,1,1,2017-08-21,False,False,18_23_24,cluster_216,3,,0.00030873726458783575,0.25,1.3725000025,5.49000001,20.0,3.6429872429089483
738606,2017-08-21,2017-08-21,936,109852,45-49,F,19,20,23,529,0,0.0,1,0,2017-08-21,False,False,19_20_23,cluster_228,1,,0.0,0.0,0.0,0.0,0.0,0.0
738637,2017-08-21,2017-08-21,936,109857,45-49,F,24,26,30,944,1,1.419999957,1,0,2017-08-21,False,False,24_26_30,cluster_358,1,,0.001059322033898305,0.0,1.419999957,0.0,0.0,0.0
738648,2017-08-18,2017-08-18,936,109859,45-49,F,26,30,27,111090,38,51.97000027,5,1,2017-08-18,False,False,26_30_27,cluster_406,1,,0.0003420649923485462,0.02631578947368421,1.3676315860526316,51.97000027,20.0,0.38483740419653456
747212,2017-08-18,2017-08-18,936,110836,30-34,M,10,16,14,7208,2,3.190000057,1,0,2017-08-18,False,False,10_16_14,cluster_066,3,,0.0002774694783573807,0.0,1.5950000285,0.0,0.0,0.0
747213,2017-08-18,2017-08-18,936,110836,30-34,M,10,12,11,1746,0,0.0,1,0,2017-08-18,False,False,10_12_11,cluster_043,4,,0.0,0.0,0.0,0.0,0.0,0.0
747220,2017-08-18,2017-08-18,936,110837,30-34,M,15,17,16,2474,0,0.0,2,2,2017-08-18,False,True,15_17_16,cluster_137,1,,0.0,0.0,0.0,0.0,40.0,0.0
747222,2017-08-18,2017-08-18,936,110838,30-34,M,16,22,20,12489,2,1.960000038,1,0,2017-08-18,False,False,16_22_20,cluster_192,4,,0.00016014092401313155,0.0,0.980000019,0.0,0.0,0.0
747223,2017-08-18,2017-08-18,936,110838,30-34,M,16,18,18,8032,1,0.600000024,2,0,2017-08-18,False,False,16_18_18,cluster_167,2,,0.0001245019920318725,0.0,0.600000024,0.0,0.0,0.0
747248,2017-08-21,2017-08-21,936,110842,30-34,M,21,24,24,472,0,0.0,1,1,2017-08-21,False,True,21_24_24,cluster_287,1,,0.0,0.0,0.0,0.0,20.0,0.0
747332,2017-08-21,2017-08-21,936,110856,30-34,M,64,68,65,792,0,0.0,1,1,2017-08-21,False,True,64_68_65,cluster_708,1,,0.0,0.0,0.0,0.0,20.0,0.0
747362,2017-08-21,2017-08-21,936,110861,35-39,M,15,16,18,4607,1,1.149999976,1,1,2017-08-21,False,False,15_16_18,cluster_133,1,,0.00021706099413935315,1.0,1.149999976,1.149999976,20.0,17.391304710775056
747369,2017-08-21,2017-08-21,936,110862,35-39,M,16,17,21,13355,2,3.180000067,1,1,2017-08-21,False,False,16_17_21,cluster_164,5,,0.00014975664545114188,0.5,1.5900000335,3.180000067,20.0,6.289308043590051
747370,2017-08-20,2017-08-20,936,110862,35-39,M,16,17,19,2936,0,0.0,1,0,2017-08-20,False,False,16_17_19,cluster_162,6,,0.0,0.0,0.0,0.0,0.0,0.0
747401,2017-08-21,2017-08-21,936,110867,35-39,M,22,25,25,2793,1,0.980000019,1,1,2017-08-21,False,False,22_25_25,cluster_312,3,,0.00035803795202291446,1.0,0.980000019,0.980000019,20.0,20.408162869637657
747435,2017-08-21,2017-08-21,936,110873,35-39,M,28,29,30,1032,0,0.0,1,0,2017-08-21,False,False,28_29_30,cluster_462,2,,0.0,0.0,0.0,0.0,0.0,0.0
747439,2017-08-21,2017-08-21,936,110874,35-39,M,29,35,33,1662,0,0.0,1,1,2017-08-21,False,True,29_35_33,cluster_520,4,,0.0,0.0,0.0,0.0,20.0,0.0
747489,2017-08-21,2017-08-21,936,110882,40-44,M,2,7,6,4016,2,1.480000049,1,1,2017-08-21,False,False,2_7_6,cluster_533,1,,0.00049800796812749,0.5,0.7400000245,1.480000049,20.0,13.513513066106661
747514,2017-08-21,2017-08-21,936,110886,40-44,M,16,20,17,14843,3,2.939999938,1,1,2017-08-21,False,False,16_20_17,cluster_178,2,,0.0002021154753082261,0.3333333333333333,0.9799999793333334,2.939999938,20.0,6.802721231894121
747645,2017-08-21,2017-08-21,936,110908,45-49,M,10,14,13,9674,3,4.600000024,1,1,2017-08-21,False,False,10_14_13,cluster_055,5,,0.0003101095720487906,0.3333333333333333,1.5333333413333332,4.600000024,20.0,4.347826064272212
747659,2017-08-25,2017-08-25,936,110910,45-49,M,16,21,17,12186,2,2.669999957,1,0,2017-08-25,False,False,16_21_17,cluster_184,2,,0.00016412276382734285,0.0,1.3349999785,0.0,0.0,0.0
747675,2017-08-25,2017-08-25,936,110913,45-49,M,20,22,21,673,0,0.0,1,0,2017-08-25,False,False,20_22_21,cluster_254,2,,0.0,0.0,0.0,0.0,0.0,0.0
747678,2017-08-25,2017-08-25,936,110914,45-49,M,21,27,23,370,0,0.0,1,1,2017-08-25,False,True,21_27_23,cluster_294,2,,0.0,0.0,0.0,0.0,20.0,0.0
747712,2017-08-24,2017-08-24,936,110919,45-49,M,26,30,29,450,0,0.0,1,1,2017-08-24,False,True,26_30_29,cluster_408,3,,0.0,0.0,0.0,0.0,20.0,0.0
747790,2017-08-24,2017-08-24,936,110932,30-34,F,10,12,14,2077,0,0.0,1,1,2017-08-24,False,True,10_12_14,cluster_045,1,,0.0,0.0,0.0,0.0,20.0,0.0
747791,2017-08-25,2017-08-25,936,110932,30-34,F,10,14,13,31393,8,10.96000051,1,1,2017-08-25,False,False,10_14_13,cluster_055,5,,0.00025483388016436787,0.125,1.37000006375,10.96000051,20.0,1.8248174333342253
747795,2017-08-25,2017-08-25,936,110933,30-34,F,15,21,18,8410,2,2.359999895,1,1,2017-08-25,False,False,15_21_18,cluster_151,1,,0.00023781212841854935,0.5,1.1799999475,2.359999895,20.0,8.474576648233283
747798,2017-08-25,2017-08-25,936,110934,30-34,F,16,21,20,25884,5,7.350000143,1,0,2017-08-25,False,False,16_21_20,cluster_186,5,,0.00019316952557564519,0.0,1.4700000286,0.0,0.0,0.0
747824,2017-08-25,2017-08-25,936,110938,30-34,F,21,24,23,608,0,0.0,1,1,2017-08-25,False,True,21_24_23,cluster_286,1,,0.0,0.0,0.0,0.0,20.0,0.0
747828,2017-08-25,2017-08-25,936,110939,30-34,F,22,24,24,28488,10,9.340000033,1,0,2017-08-25,False,False,22_24_24,cluster_308,3,,0.00035102499297950013,0.0,0.9340000033000001,0.0,0.0,0.0
747852,2017-08-24,2017-08-24,936,110943,30-34,F,26,32,32,10126,3,4.619999886,1,0,2017-08-24,False,False,26_32_32,cluster_415,1,,0.0002962670353545329,0.0,1.5399999619999998,0.0,0.0,0.0
747859,2017-08-24,2017-08-24,936,110944,30-34,F,27,32,33,22572,5,8.5,1,0,2017-08-24,False,False,27_32_33,cluster_448,1,,0.00022151337940811626,0.0,1.7,0.0,0.0,0.0
747863,2017-08-24,2017-08-24,936,110944,30-34,F,27,30,33,1955,0,0.0,1,1,2017-08-24,False,True,27_30_33,cluster_437,1,,0.0,0.0,0.0,0.0,20.0,0.0
747879,2017-08-24,2017-08-24,936,110947,30-34,F,30,36,31,493,0,0.0,1,0,2017-08-24,False,False,30_36_31,cluster_560,1,,0.0,0.0,0.0,0.0,0.0,0.0
747903,2017-08-24,2017-08-24,936,110951,30-34,F,63,69,69,1491,0,0.0,1,1,2017-08-24,False,True,63_69_69,cluster_691,1,,0.0,0.0,0.0,0.0,20.0,0.0
747911,2017-08-24,2017-08-24,936,110952,30-34,F,64,66,66,1495,0,0.0,1,1,2017-08-24,False,True,64_66_66,cluster_701,1,,0.0,0.0,0.0,0.0,20.0,0.0
747968,2017-08-24,2017-08-24,936,110962,35-39,F,21,27,24,512,0,0.0,0,0,2017-08-24,False,False,21_27_24,cluster_295,1,,0.0,0.0,0.0,0.0,0.0,0.0
747991,2017-08-24,2017-08-24,936,110966,35-39,F,25,31,27,4868,2,2.420000076,1,0,2017-08-24,False,False,25_31_27,cluster_385,1,,0.0004108463434675431,0.0,1.210000038,0.0,0.0,0.0
748000,2017-08-24,2017-08-24,936,110967,35-39,F,26,27,32,6585,2,2.950000048,1,0,2017-08-24,False,False,26_27_32,cluster_399,2,,0.00030372057706909645,0.0,1.475000024,0.0,0.0,0.0
748007,2017-08-24,2017-08-24,936,110968,35-39,F,27,29,28,10164,2,3.720000029,1,1,2017-08-24,False,False,27_29_28,cluster_431,2,,0.0001967729240456513,0.5,1.8600000145,3.720000029,20.0,5.376344044109146
748014,2017-08-24,2017-08-24,936,110970,35-39,F,29,31,35,11182,4,4.449999809,1,0,2017-08-24,False,False,29_31_35,cluster_500,4,,0.0003577177606868181,0.0,1.11249995225,0.0,0.0,0.0
748045,2017-08-25,2017-08-25,936,110975,35-39,F,63,69,64,1238,0,0.0,1,0,2017-08-25,False,False,63_69_64,cluster_688,1,,0.0,0.0,0.0,0.0,0.0,0.0
748086,2017-08-25,2017-08-25,936,110982,40-44,F,16,19,18,34127,8,13.07000017,1,0,2017-08-25,False,False,16_19_18,cluster_173,4,,0.00023441849561930435,0.0,1.63375002125,0.0,0.0,0.0
748087,2017-08-26,2017-08-26,936,110982,40-44,F,16,22,19,29466,7,10.84999967,2,0,2017-08-26,False,False,16_22_19,cluster_191,5,,0.0002375619357904025,0.0,1.5499999528571429,0.0,0.0,0.0
748089,2017-08-26,2017-08-26,936,110982,40-44,F,16,18,21,38759,9,10.84999967,1,0,2017-08-26,False,False,16_18_21,cluster_170,3,,0.00023220413323357157,0.0,1.205555518888889,0.0,0.0,0.0
748091,2017-08-26,2017-08-26,936,110982,40-44,F,16,17,19,41720,10,12.06000006,1,1,2017-08-26,False,False,16_17_19,cluster_162,6,,0.00023969319271332693,0.1,1.206000006,12.06000006,20.0,1.65837478445253
748225,2017-08-26,2017-08-26,936,111005,45-49,F,15,16,17,18602,5,8.860000134,1,0,2017-08-26,False,False,15_16_17,cluster_132,5,,0.00026878830233308245,0.0,1.7720000268,0.0,0.0,0.0
748230,2017-08-26,2017-08-26,936,111006,45-49,F,16,17,20,83929,21,27.72999954,4,1,2017-08-26,False,False,16_17_20,cluster_163,2,,0.00025021148828176194,0.047619047619047616,1.3204761685714286,27.72999954,20.0,0.721240545682317
748231,2017-08-27,2017-08-27,936,111006,45-49,F,16,18,21,25194,6,7.349999905,1,0,2017-08-27,False,False,16_18_21,cluster_170,3,,0.00023815194093831864,0.0,1.2249999841666666,0.0,0.0,0.0
748233,2017-08-27,2017-08-27,936,111006,45-49,F,16,22,18,78627,19,26.53000045,1,0,2017-08-27,False,False,16_22_18,cluster_190,1,,0.000241647271293576,0.0,1.3963158131578948,0.0,0.0,0.0
748235,2017-08-26,2017-08-26,936,111006,45-49,F,16,18,19,102695,25,39.42999983,3,0,2017-08-26,False,False,16_18_19,cluster_168,3,,0.00024343931057987245,0.0,1.5771999932,0.0,0.0,0.0
748294,2017-08-26,2017-08-26,936,111016,45-49,F,27,32,31,82827,24,47.93000031,3,0,2017-08-26,False,False,27_32_31,cluster_446,1,,0.00028976058531638235,0.0,1.99708334625,0.0,0.0,0.0
748295,2017-08-26,2017-08-26,936,111016,45-49,F,27,31,32,9240,3,6.039999962,1,0,2017-08-26,False,False,27_31_32,cluster_442,1,,0.0003246753246753247,0.0,2.0133333206666664,0.0,0.0,0.0
748303,2017-08-25,2017-08-25,936,111018,45-49,F,29,32,33,7706,2,2.369999886,1,0,2017-08-25,False,False,29_32_33,cluster_504,5,,0.0002595380223202699,0.0,1.184999943,0.0,0.0,0.0
748314,2017-08-25,2017-08-25,936,111020,45-49,F,31,34,32,7821,4,6.340000153,1,1,2017-08-25,False,False,31_34_32,cluster_584,1,,0.000511443549418233,0.25,1.58500003825,6.340000153,20.0,3.15457405636438
748341,2017-08-25,2017-08-25,936,111024,45-49,F,64,67,68,1363,0,0.0,1,1,2017-08-25,False,True,64_67_68,cluster_705,1,,0.0,0.0,0.0,0.0,20.0,0.0
776318,2017-08-25,2017-08-25,936,115484,45-49,F,15,16,19,3569,0,0.0,1,1,2017-08-25,False,True,15_16_19,cluster_134,2,,0.0,0.0,0.0,0.0,20.0,0.0
776322,2017-08-25,2017-08-25,936,115485,45-49,F,16,21,20,119063,34,53.21999949,1,0,2017-08-25,False,False,16_21_20,cluster_186,5,,0.0002855631052468021,0.0,1.5652941026470588,0.0,0.0,0.0
776323,2017-08-26,2017-08-26,936,115485,45-49,F,16,17,18,99078,23,35.79999948,2,0,2017-08-26,False,False,16_17_18,cluster_161,4,,0.00023214033387835846,0.0,1.556521716521739,0.0,0.0,0.0
776325,2017-08-26,2017-08-26,936,115485,45-49,F,16,19,20,452398,114,180.2200012,1,0,2017-08-26,False,False,16_19_20,cluster_175,4,,0.00025199050393679903,0.0,1.5808772035087721,0.0,0.0,0.0
776334,2017-08-26,2017-08-26,936,115487,45-49,F,10,12,16,191223,48,76.41000056,1,0,2017-08-26,False,False,10_12_16,cluster_047,1,,0.00025101582968575954,0.0,1.5918750116666667,0.0,0.0,0.0
776336,2017-08-26,2017-08-26,936,115487,45-49,F,10,15,14,22216,6,9.549999952,1,0,2017-08-26,False,False,10_15_14,cluster_060,3,,0.0002700756211739287,0.0,1.5916666586666668,0.0,0.0,0.0
776338,2017-08-23,2017-08-23,936,115487,45-49,F,10,12,11,48291,11,18.01999998,1,0,2017-08-23,False,False,10_12_11,cluster_043,4,,0.00022778571576484232,0.0,1.6381818163636366,0.0,0.0,0.0
776353,2017-08-23,2017-08-23,936,115490,40-44,F,63,66,67,27559,8,13.37,1,0,2017-08-23,False,False,63_66_67,cluster_680,2,,0.000290286294858304,0.0,1.67125,0.0,0.0,0.0
776373,2017-08-21,2017-08-21,936,115493,45-49,F,25,27,27,10194,4,4.590000033,2,1,2017-08-21,False,False,25_27_27,cluster_376,1,,0.00039238767902687857,0.25,1.14750000825,4.590000033,20.0,4.357298443618552
776383,2017-08-21,2017-08-21,936,115495,45-49,F,23,27,29,1168,0,0.0,1,1,2017-08-21,False,True,23_27_29,cluster_336,1,,0.0,0.0,0.0,0.0,20.0,0.0
776405,2017-08-21,2017-08-21,936,115498,45-49,F,21,25,22,40126,16,25.86000001,1,0,2017-08-21,False,False,21_25_22,cluster_288,1,,0.0003987439565369087,0.0,1.616250000625,0.0,0.0,0.0
776416,2017-08-21,2017-08-21,936,115500,45-49,F,19,22,20,3659,1,0.49000001,1,1,2017-08-21,False,False,19_22_20,cluster_234,1,,0.00027329871549603714,1.0,0.49000001,0.49000001,20.0,40.816325697626006
776430,2017-08-22,2017-08-22,936,115503,30-34,M,10,14,16,3200,0,0.0,1,0,2017-08-22,False,False,10_14_16,cluster_056,4,,0.0,0.0,0.0,0.0,0.0,0.0
776464,2017-08-22,2017-08-22,936,115508,45-49,F,29,30,31,7550,1,1.679999948,1,1,2017-08-22,False,False,29_30_31,cluster_495,1,,0.00013245033112582781,1.0,1.679999948,1.679999948,20.0,11.90476227324264
776469,2017-08-22,2017-08-22,936,115509,45-49,F,28,33,29,45397,15,25.41999936,1,1,2017-08-22,False,False,28_33_29,cluster_477,1,,0.0003304183095799282,0.06666666666666667,1.694666624,25.41999936,20.0,0.7867820811778338
776473,2017-08-22,2017-08-22,936,115510,30-34,M,16,22,22,23086,2,3.310000062,1,1,2017-08-22,False,False,16_22_22,cluster_193,5,,8.663259118080222e-05,0.5,1.655000031,3.310000062,20.0,6.042295959328595
776475,2017-08-21,2017-08-21,936,115510,30-34,M,16,21,20,16425,1,1.549999952,1,0,2017-08-21,False,False,16_21_20,cluster_186,5,,6.0882800608828e-05,0.0,1.549999952,0.0,0.0,0.0
776476,2017-08-21,2017-08-21,936,115510,30-34,M,16,17,18,43756,5,5.439999938,0,0,2017-08-21,False,False,16_17_18,cluster_161,4,,0.00011427004296553616,0.0,1.0879999876,0.0,0.0,0.0
776477,2017-08-21,2017-08-21,936,115510,30-34,M,16,22,17,9982,0,0.0,1,0,2017-08-21,False,False,16_22_17,cluster_189,8,,0.0,0.0,0.0,0.0,0.0,0.0
776489,2017-08-21,2017-08-21,936,115512,45-49,F,26,31,28,175389,55,81.60999787,1,0,2017-08-21,False,False,26_31_28,cluster_411,1,,0.00031358865151178236,0.0,1.4838181430909092,0.0,0.0,0.0
776494,2017-08-21,2017-08-21,936,115513,30-34,M,15,16,16,7015,0,0.0,1,0,2017-08-21,False,False,15_16_16,cluster_131,2,,0.0,0.0,0.0,0.0,0.0,0.0
776515,2017-08-21,2017-08-21,936,115517,45-49,F,65,68,68,12706,3,4.98999989,1,1,2017-08-21,False,False,65_68_68,cluster_728,1,,0.00023610892491736187,0.3333333333333333,1.6633332966666667,4.98999989,20.0,4.008016120417189
776519,2017-08-21,2017-08-21,936,115517,45-49,F,65,71,67,70702,20,31.7099998,1,0,2017-08-21,False,False,65_71_67,cluster_733,1,,0.00028287742920992336,0.0,1.58549999,0.0,0.0,0.0
776533,2017-08-21,2017-08-21,936,115520,45-49,F,63,64,68,63927,16,25.52000046,2,0,2017-08-21,False,False,63_64_68,cluster_675,2,,0.00025028548187776685,0.0,1.59500002875,0.0,0.0,0.0
776534,2017-08-21,2017-08-21,936,115520,45-49,F,63,69,67,15105,3,4.25999999,1,0,2017-08-21,False,False,63_69_67,cluster_690,2,,0.00019860973187686197,0.0,1.4199999966666665,0.0,0.0,0.0
776538,2017-08-21,2017-08-21,936,115521,30-34,F,15,16,19,8774,1,1.830000043,1,0,2017-08-21,False,False,15_16_19,cluster_134,2,,0.00011397310234784591,0.0,1.830000043,0.0,0.0,0.0
776551,2017-08-21,2017-08-21,936,115523,30-34,F,16,18,22,14459,1,1.389999986,1,0,2017-08-21,False,False,16_18_22,cluster_171,3,,6.916107614634484e-05,0.0,1.389999986,0.0,0.0,0.0
776552,2017-08-22,2017-08-22,936,115523,30-34,F,16,17,18,21596,2,2.809999943,1,0,2017-08-22,False,False,16_17_18,cluster_161,4,,9.260974254491573e-05,0.0,1.4049999715,0.0,0.0,0.0
776553,2017-08-22,2017-08-22,936,115523,30-34,F,16,21,17,66765,8,11.04999971,1,0,2017-08-22,False,False,16_21_17,cluster_184,2,,0.00011982326069048154,0.0,1.38124996375,0.0,0.0,0.0
776563,2017-08-23,2017-08-23,936,115525,30-34,F,7,9,13,1369,0,0.0,1,1,2017-08-23,False,True,7_9_13,cluster_783,3,,0.0,0.0,0.0,0.0,20.0,0.0
776579,2017-08-23,2017-08-23,936,115527,30-34,F,10,13,14,26910,5,7.229999781,1,0,2017-08-23,False,False,10_13_14,cluster_051,1,,0.0001858045336306206,0.0,1.4459999562,0.0,0.0,0.0
776603,2017-08-23,2017-08-23,936,115531,30-34,F,2,3,6,506,0,0.0,1,0,2017-08-23,False,False,2_3_6,cluster_524,1,,0.0,0.0,0.0,0.0,0.0,0.0
776615,2017-08-23,2017-08-23,936,115533,45-49,M,63,66,68,11988,3,4.269999862,1,0,2017-08-23,False,False,63_66_68,cluster_681,1,,0.00025025025025025025,0.0,1.4233332873333333,0.0,0.0,0.0
776623,2017-08-23,2017-08-23,936,115535,45-49,M,64,69,65,19353,6,9.4799999,1,1,2017-08-23,False,False,64_69_65,cluster_710,2,,0.0003100294527980158,0.16666666666666666,1.5799999833333331,9.4799999,20.0,2.1097046636044796
776631,2017-08-23,2017-08-23,936,115536,40-44,M,29,35,33,10960,2,2.890000105,1,0,2017-08-23,False,False,29_35_33,cluster_520,4,,0.0001824817518248175,0.0,1.4450000525,0.0,0.0,0.0
776643,2017-08-23,2017-08-23,936,115538,30-34,M,15,18,18,33491,6,10.56999969,2,1,2017-08-23,False,False,15_18_18,cluster_143,2,,0.00017915260816338719,0.16666666666666666,1.761666615,10.56999969,20.0,1.8921476430052764
776644,2017-08-23,2017-08-23,936,115538,30-34,M,15,21,20,20083,2,3.200000048,2,1,2017-08-23,False,False,15_21_20,cluster_152,3,,9.958671513220136e-05,0.5,1.600000024,3.200000048,20.0,6.249999906250001
776659,2017-08-23,2017-08-23,936,115541,30-34,M,16,19,22,8817,0,0.0,1,1,2017-08-23,False,True,16_19_22,cluster_177,4,,0.0,0.0,0.0,0.0,20.0,0.0
776661,2017-08-23,2017-08-23,936,115541,30-34,M,16,18,22,15466,1,0.970000029,1,0,2017-08-23,False,False,16_18_22,cluster_171,3,,6.46579593948015e-05,0.0,0.970000029,0.0,0.0,0.0
776662,2017-08-22,2017-08-22,936,115541,30-34,M,16,18,22,27072,3,4.370000005,1,0,2017-08-22,False,False,16_18_22,cluster_171,3,,0.00011081560283687943,0.0,1.4566666683333331,0.0,0.0,0.0
776663,2017-08-22,2017-08-22,936,115541,30-34,M,16,19,22,15753,1,0.569999993,1,1,2017-08-22,False,False,16_19_22,cluster_177,4,,6.347997206881229e-05,1.0,0.569999993,0.569999993,20.0,35.08771972914743
776668,2017-08-22,2017-08-22,936,115542,40-44,M,19,21,24,3523,1,1.809999943,1,1,2017-08-22,False,False,19_21_24,cluster_233,1,,0.0002838489923360772,1.0,1.809999943,1.809999943,20.0,11.049724104880815
776685,2017-08-22,2017-08-22,936,115545,40-44,M,16,22,17,7745,0,0.0,1,0,2017-08-22,False,False,16_22_17,cluster_189,8,,0.0,0.0,0.0,0.0,0.0,0.0
776686,2017-08-22,2017-08-22,936,115545,40-44,M,16,17,21,18709,2,3.319999933,1,0,2017-08-22,False,False,16_17_21,cluster_164,5,,0.00010690042225666791,0.0,1.6599999665,0.0,0.0,0.0
776687,2017-08-23,2017-08-23,936,115545,40-44,M,16,20,20,8022,0,0.0,2,1,2017-08-23,False,True,16_20_20,cluster_181,4,,0.0,0.0,0.0,0.0,20.0,0.0
776696,2017-08-22,2017-08-22,936,115547,30-34,M,10,11,12,7966,1,1.179999948,1,1,2017-08-22,False,False,10_11_12,cluster_039,2,,0.00012553351744915893,1.0,1.179999948,1.179999948,20.0,16.94915328928472
776697,2017-08-22,2017-08-22,936,115547,30-34,M,10,14,13,4132,0,0.0,1,1,2017-08-22,False,True,10_14_13,cluster_055,5,,0.0,0.0,0.0,0.0,20.0,0.0
776698,2017-08-22,2017-08-22,936,115547,30-34,M,10,14,16,12785,3,4.730000019,2,1,2017-08-22,False,False,10_14_16,cluster_056,4,,0.00023464998044583498,0.3333333333333333,1.576666673,4.730000019,20.0,4.2283297927403245
776699,2017-08-27,2017-08-27,936,115547,30-34,M,10,16,16,8213,1,1.379999995,1,1,2017-08-27,False,False,10_16_16,cluster_068,2,,0.00012175818823815901,1.0,1.379999995,1.379999995,20.0,14.492753675698383
776722,2017-08-27,2017-08-27,936,115551,30-34,M,2,4,7,545,0,0.0,1,1,2017-08-27,False,True,2_4_7,cluster_528,3,,0.0,0.0,0.0,0.0,20.0,0.0
776725,2017-08-22,2017-08-22,936,115552,40-44,M,23,26,27,2479,1,1.25999999,1,0,2017-08-22,False,False,23_26_27,cluster_333,2,,0.0004033884630899556,0.0,1.25999999,0.0,0.0,0.0
776780,2017-08-22,2017-08-22,936,115561,40-44,M,2,4,3,3812,2,3.049999952,1,0,2017-08-22,False,False,2_4_3,cluster_525,1,,0.0005246589716684155,0.0,1.524999976,0.0,0.0,0.0
